,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
10,27814.4,44388.0,37798.7,22596.5,19261.7,14867.5,21874.7,29362.2,20843.8,17672.0,0.0,27911.1,451.2,30491.5,17348.6,13380.8,16620.6,48335.3,44575.6,13674.4,43577.7,31711.2,47591.7,3697.5,372.2,25179.3,22218.0,33900.0,24816.8,45039.5,31711.2,22330.5,20346.1,30354.2,45555.0,38862.8,23192.5,39528.0,38334.5,26696.5,51238.1,19031.6,19632.8,54339.4,33271.7,35466.1,45126.9,32658.3,26999.7,35086.1,37145.4,18089.0,24615.7,31185.1,35900.3,36370.4,45036.3,50886.9,55365.4,19623.1,27674.5,17741.4,51553.7,44327.7,17855.0,27685.4,33049.3,21761.1,24923.4,30184.5,28690.8,14424.8,35100.7,36479.0,177.0,37423.9,24952.3,30354.2,9006.9,42265.2,50286.9,43109.0,51215.8,25300.2,40299.7,27612.2
11,39649.6,78053.1,25520.0,15562.4,14037.4,38314.4,28762.8,35484.0,49313.4,14611.6,27883.6,0.0,27540.9,53188.7,15372.4,40611.1,11588.7,36048.1,78240.6,40904.6,66275.0,37832.9,70289.0,23868.6,27625.4,9343.5,45075.7,67565.0,36586.0,67736.7,37832.9,48233.4,19255.6,36013.3,78272.4,29940.1,21487.9,62225.3,7063.8,49393.8,35124.3,14079.2,42038.7,36773.7,38135.1,46559.8,20479.5,38780.1,7981.5,57783.3,41032.4,43932.7,19471.8,43316.1,58597.6,58303.1,32588.0,40554.8,39000.1,42506.7,61339.6,14681.0,41093.7,77992.8,43838.5,39520.6,37593.0,28649.2,19830.5,57414.8,34812.6,37871.8,52314.5,63070.3,28255.9,60121.2,25931.6,36013.3,33393.7,63232.0,44444.3,52183.0,56765.7,23595.5,62997.0,37549.1
12,27363.2,45249.1,37347.4,22145.2,18810.5,14416.2,21423.5,28911.0,22944.2,17220.7,342.8,27459.9,0.0,30040.2,16897.4,14241.9,16169.4,47884.0,45436.6,14535.4,43126.4,31259.9,47140.4,3246.3,84.6,24728.1,21766.8,34761.0,24365.6,44588.2,31259.9,19949.2,19894.8,29902.9,46416.0,38411.5,22741.3,39076.8,37883.2,26245.3,50786.9,18580.3,19181.5,53888.2,32820.5,35014.8,44675.7,32207.0,26548.4,34634.8,36694.2,17637.7,24164.5,30733.9,35449.1,35919.1,44585.1,50435.7,54914.2,19171.8,28535.6,17290.2,51102.5,45188.7,17403.8,27234.2,32598.0,21309.8,24472.1,31045.5,28239.6,13973.6,34649.4,36027.8,519.8,36972.7,24501.0,29902.9,8555.6,41814.0,49835.7,42657.7,50764.5,24849.0,39848.5,27161.0
13,14616.6,27514.2,55232.7,47549.1,43107.5,16320.4,28937.6,22741.6,25523.8,42358.9,30563.3,54140.0,30569.4,0.0,42975.6,19101.1,44079.5,59005.1,29175.6,18632.1,13721.0,20149.2,17735.0,31542.5,30653.9,58035.7,11385.7,21773.9,20709.5,15182.8,20149.2,15005.0,36740.0,30641.4,28587.9,47234.8,37185.8,9671.3,68487.9,4653.2,51525.3,42877.3,12892.3,54626.7,24707.3,21225.7,68115.7,21668.2,54458.6,5229.4,25492.0,13716.6,53494.2,13410.1,6043.6,8469.5,45323.6,51174.1,55652.6,13988.6,17952.5,42428.4,51841.0,28308.2,14296.9,14487.6,33336.5,28749.7,40633.5,29216.9,23178.7,16577.0,20860.3,25754.2,30696.6,7567.2,35608.4,30641.4,24391.9,12408.5,50574.1,43396.2,51503.0,43510.6,10443.0,14589.3
14,26284.1,60450.0,21023.6,5821.4,2486.6,24948.8,15397.3,22118.5,38145.1,896.9,16954.2,13519.2,16960.3,39823.2,0.0,29442.7,12702.5,31560.2,60637.5,29736.3,52909.4,24467.4,56923.4,13740.6,17044.9,17414.8,31710.1,49961.9,23220.5,54371.2,24467.4,34867.8,5890.0,22647.7,61616.9,22087.7,8122.3,48859.7,20167.2,36028.2,27271.9,2256.4,28673.1,30373.2,24769.6,33194.3,28351.8,25414.5,19052.0,44417.8,27666.9,30567.2,21257.9,29950.5,45232.0,44937.6,25000.7,32967.5,33169.7,29141.2,43736.5,966.3,33506.4,60389.6,30473.0,26155.1,24227.4,15283.7,9853.1,46246.4,21447.1,24506.2,38949.0,49704.7,17087.5,46755.6,12566.0,22647.7,23265.8,49866.5,36857.0,37781.8,45888.6,10230.0,49631.4,24183.6
15,18727.8,31007.2,58012.3,35067.1,31732.3,11726.1,30535.5,27182.2,10318.1,30142.6,13640.2,40738.6,14761.4,18256.0,29819.2,0.0,29448.1,61784.6,31194.8,293.5,31736.1,28654.3,33822.6,16168.1,14012.4,38006.8,19890.8,20519.2,22636.8,27554.0,28654.3,8949.7,29006.9,33421.0,32174.2,50014.4,31853.4,27686.5,51161.9,19965.6,54304.9,31502.1,15932.2,57406.2,36338.5,31765.5,57597.5,30173.3,39827.1,22011.5,33997.0,15586.2,37686.3,18595.7,22963.6,26484.7,48103.1,53953.7,58432.2,17120.3,14293.7,30212.0,54620.5,30946.9,16166.5,18598.8,36116.1,30421.9,33584.2,16803.7,26510.8,11997.2,31400.2,32778.5,13360.6,25582.4,33613.1,33421.0,14899.7,30423.7,53353.7,46175.7,54282.6,33961.0,28458.2,18700.5
16,40528.3,59945.3,32145.2,6538.9,13608.3,27581.3,26852.4,33573.6,37640.4,12018.5,16210.6,11794.9,15867.8,43205.3,12285.5,28938.1,0.0,42681.8,60132.8,29231.6,56291.5,35922.5,60305.5,12195.5,15952.4,9063.1,34931.8,49457.3,37530.6,57753.3,35922.5,33114.3,17345.1,34102.8,61112.3,33209.3,19577.4,52241.8,22218.3,39410.3,38393.5,13378.1,32346.6,41494.9,36224.7,44649.4,35071.2,36869.6,10883.4,47799.9,39122.0,30802.8,9059.8,43898.9,48614.1,49084.2,36122.3,44089.2,44291.4,32336.9,43231.8,12088.0,44628.1,59885.0,30568.8,40399.3,35682.5,26738.8,21308.3,45741.8,32902.2,27138.7,47814.5,61159.8,16582.9,50137.7,24021.2,34102.8,21720.7,54979.0,47978.7,49236.9,57343.7,21685.1,53013.5,40326.0
17,46113.0,92530.3,11029.8,37399.8,31491.3,52656.9,34990.4,38328.5,70403.2,32065.5,59864.0,35991.2,59870.1,61793.3,32826.3,65755.6,44281.0,0.0,86845.2,66049.2,68725.5,40677.4,78893.5,45904.3,59954.7,47481.4,51243.3,76169.6,43115.4,80198.9,40677.4,54696.8,33406.2,36561.4,86877.0,15099.3,29173.7,68317.0,33718.0,57998.3,8267.8,31533.1,48502.1,7115.9,39210.4,50680.3,28852.4,41624.6,43957.5,66387.9,42229.3,50396.1,52836.4,49483.7,67202.1,64470.8,14283.4,23489.4,6390.7,48970.1,69944.1,32134.9,24028.3,86597.3,50301.9,45984.0,30758.2,35295.4,26979.0,74096.4,37657.1,52913.4,52945.2,51092.0,59997.4,68725.7,31401.9,36561.4,55494.2,66989.6,25004.0,31998.2,36588.3,28389.0,70859.6,45910.8
18,39722.8,1288.0,80338.9,65975.5,62640.8,40234.0,54043.8,47847.8,25434.9,61051.0,44548.7,71647.1,45669.9,29167.7,60727.7,31669.2,60356.6,84111.3,0.0,31200.2,31021.5,45255.4,16687.9,47076.6,44920.9,68915.3,36491.9,10680.5,45815.7,14346.9,45255.4,33204.1,61846.2,55747.6,1064.5,72341.0,62292.0,27125.3,93594.1,33173.0,76631.5,62410.6,37976.2,79732.9,49813.5,49328.8,93221.9,46774.4,70735.6,26309.9,50598.2,37630.2,68594.8,38516.3,25209.7,32619.5,70429.8,73754.7,80758.8,39164.3,16906.0,61120.5,72401.6,784.9,38210.5,39593.8,58442.7,53855.9,65739.7,19640.7,48284.9,40490.6,43235.7,43054.8,44269.1,21614.0,60714.6,55747.6,48305.5,29709.1,71134.7,63956.8,68072.8,68616.8,27897.0,39695.5
19,18434.3,30713.7,58487.9,35542.7,32208.0,12201.8,31011.2,26888.7,12817.0,30618.2,14115.8,41214.2,15237.1,17962.5,30294.9,1236.4,29923.7,62260.2,30901.2,0.0,31442.6,28360.7,33529.1,16643.7,14488.0,38482.4,19597.3,20225.6,22343.3,27260.4,28360.7,8656.2,29482.5,33896.6,31880.6,50490.0,32329.0,27392.9,51637.6,19672.1,54780.5,31977.8,15638.7,57881.8,36814.1,31472.0,58073.2,29879.8,40302.8,21717.9,33703.5,15292.7,38161.9,18302.2,22670.0,26191.1,48578.7,54429.3,58907.8,16826.8,14000.2,30687.6,55096.1,30653.4,15873.0,18305.3,36591.7,30897.6,34059.8,16510.1,26217.3,12472.8,31106.6,32484.9,13836.3,25288.8,34088.7,33896.6,15375.3,30130.1,53829.3,46651.4,54758.2,34436.7,28164.6,18407.0
20,27269.8,29482.3,67153.2,60202.3,55760.7,28973.7,53247.5,35394.9,38185.4,55012.2,43216.5,66793.3,43222.6,13366.1,55628.8,31762.7,56732.8,69045.3,31143.7,31293.7,0.0,32802.5,22121.9,44195.8,43307.2,70688.9,24039.0,29815.0,33362.7,17150.9,32802.5,27658.3,49393.3,41983.8,30556.0,62201.3,49839.1,2015.0,87150.3,17306.4,61754.5,55530.5,25545.5,64855.8,40576.8,23406.7,87137.7,31058.6,67111.8,15269.4,36149.8,26369.8,66147.5,26063.3,14169.2,6086.1,57244.1,47832.6,62794.3,26641.9,30165.4,55081.6,46479.5,30276.3,26950.1,27140.8,45582.6,53059.6,53286.8,40186.5,35831.9,29230.3,17313.6,17132.7,43349.9,10985.0,59918.4,41983.8,37045.1,3175.6,45212.6,38034.7,42150.7,61119.7,4024.3,27242.5
